fname,w,h,lazul_x,lazul_y,lazul_w,lazul_h,lverde_x,lverde_y,lverde_w,lverde_h,vazam_x,vazam_y,vazam_w,vazam_h,vamve_x,vamve_y,vamve_w,vamve_h
2019-04-06-13-44-20-027745.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-027778.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-027812.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-027845.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-027879.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-027912.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-027946.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-027979.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028013.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028046.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028080.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028113.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028147.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028180.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028214.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028247.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028281.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028314.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028348.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028381.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028415.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028448.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028482.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028515.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028549.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028582.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028616.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028650.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028683.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028717.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028750.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028784.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028817.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028851.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028884.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028918.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028951.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-028985.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029018.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029052.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029085.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029119.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029152.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029186.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029219.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029253.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029286.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029320.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-029353.jpg,640.0,480.0,,,,,608.0,73.0,61.0,55.0,,,,,,,,
2019-04-06-13-44-20-029387.jpg,640.0,480.0,,,,,596.0,71.0,64.0,58.0,,,,,,,,
2019-04-06-13-44-20-029420.jpg,640.0,480.0,,,,,579.0,70.0,65.0,59.0,,,,,,,,
2019-04-06-13-44-20-029454.jpg,640.0,480.0,,,,,562.0,68.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-029487.jpg,640.0,480.0,,,,,546.0,67.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-029521.jpg,640.0,480.0,,,,,529.0,66.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-029554.jpg,640.0,480.0,,,,,516.0,66.0,65.0,59.0,,,,,,,,
2019-04-06-13-44-20-029588.jpg,640.0,480.0,,,,,503.0,65.0,65.0,59.0,,,,,,,,
2019-04-06-13-44-20-029621.jpg,640.0,480.0,,,,,491.0,64.0,65.0,59.0,,,,,,,,
2019-04-06-13-44-20-029655.jpg,640.0,480.0,,,,,478.0,64.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-029688.jpg,640.0,480.0,,,,,471.0,64.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-029722.jpg,640.0,480.0,,,,,467.0,65.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-029755.jpg,640.0,480.0,,,,,462.0,67.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-029789.jpg,640.0,480.0,,,,,458.0,69.0,68.0,61.0,,,,,,,,
2019-04-06-13-44-20-029822.jpg,640.0,480.0,,,,,456.0,69.0,68.0,61.0,,,,,,,,
2019-04-06-13-44-20-029856.jpg,640.0,480.0,,,,,453.0,71.0,65.0,59.0,,,,,,,,
2019-04-06-13-44-20-029889.jpg,640.0,480.0,,,,,450.0,71.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-029923.jpg,640.0,480.0,,,,,448.0,72.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-029956.jpg,640.0,480.0,,,,,446.0,73.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-029990.jpg,640.0,480.0,,,,,443.0,73.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-030023.jpg,640.0,480.0,,,,,442.0,74.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-030057.jpg,640.0,480.0,,,,,438.0,75.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-030090.jpg,640.0,480.0,,,,,436.0,74.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-030124.jpg,640.0,480.0,,,,,434.0,76.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-030157.jpg,640.0,480.0,,,,,431.0,76.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-030191.jpg,640.0,480.0,,,,,429.0,77.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-030224.jpg,640.0,480.0,,,,,427.0,77.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-030258.jpg,640.0,480.0,,,,,425.0,78.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-030291.jpg,640.0,480.0,,,,,422.0,78.0,66.0,60.0,,,,,,,,
2019-04-06-13-44-20-030325.jpg,640.0,480.0,,,,,420.0,78.0,68.0,61.0,,,,,,,,
2019-04-06-13-44-20-030358.jpg,640.0,480.0,,,,,417.0,79.0,70.0,64.0,,,,,,,,
2019-04-06-13-44-20-030392.jpg,640.0,480.0,,,,,415.0,79.0,70.0,64.0,,,,,,,,
2019-04-06-13-44-20-030425.jpg,640.0,480.0,,,,,413.0,80.0,70.0,64.0,,,,,,,,
2019-04-06-13-44-20-030459.jpg,640.0,480.0,,,,,410.0,80.0,70.0,64.0,,,,,,,,
2019-04-06-13-44-20-030493.jpg,640.0,480.0,,,,,409.0,82.0,68.0,61.0,,,,,,,,
2019-04-06-13-44-20-030526.jpg,640.0,480.0,,,,,407.0,83.0,68.0,61.0,,,,,,,,
2019-04-06-13-44-20-030560.jpg,640.0,480.0,,,,,404.0,84.0,68.0,61.0,,,,,,,,
2019-04-06-13-44-20-030593.jpg,640.0,480.0,,,,,402.0,84.0,69.0,62.0,,,,,,,,
2019-04-06-13-44-20-030627.jpg,640.0,480.0,,,,,401.0,86.0,68.0,61.0,,,,,,,,
2019-04-06-13-44-20-030660.jpg,640.0,480.0,,,,,397.0,85.0,70.0,64.0,,,,,,,,
2019-04-06-13-44-20-030694.jpg,640.0,480.0,,,,,396.0,85.0,70.0,64.0,,,,,,,,
2019-04-06-13-44-20-030727.jpg,640.0,480.0,,,,,394.0,85.0,70.0,64.0,,,,,,,,
2019-04-06-13-44-20-030761.jpg,640.0,480.0,,,,,392.0,86.0,70.0,64.0,,,,,,,,
2019-04-06-13-44-20-030794.jpg,640.0,480.0,,,,,390.0,85.0,72.0,65.0,,,,,,,,
2019-04-06-13-44-20-030828.jpg,640.0,480.0,,,,,388.0,85.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-030861.jpg,640.0,480.0,,,,,385.0,86.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-030895.jpg,640.0,480.0,,,,,384.0,87.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-030928.jpg,640.0,480.0,,,,,381.0,87.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-030962.jpg,640.0,480.0,,,,,377.0,87.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-030995.jpg,640.0,480.0,,,,,370.0,88.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031029.jpg,640.0,480.0,,,,,364.0,89.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-031062.jpg,640.0,480.0,,,,,355.0,90.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-031096.jpg,640.0,480.0,,,,,346.0,91.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-031129.jpg,640.0,480.0,,,,,337.0,93.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-031163.jpg,640.0,480.0,,,,,329.0,94.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031196.jpg,640.0,480.0,,,,,321.0,97.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031230.jpg,640.0,480.0,,,,,313.0,98.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031263.jpg,640.0,480.0,,,,,306.0,100.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031297.jpg,640.0,480.0,,,,,300.0,101.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031330.jpg,640.0,480.0,,,,,296.0,105.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-031364.jpg,640.0,480.0,,,,,291.0,107.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-031397.jpg,640.0,480.0,,,,,287.0,110.0,73.0,66.0,,,,,,,,
2019-04-06-13-44-20-031431.jpg,640.0,480.0,,,,,282.0,113.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031464.jpg,640.0,480.0,,,,,278.0,115.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031498.jpg,640.0,480.0,,,,,274.0,119.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031531.jpg,640.0,480.0,,,,,269.0,123.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031565.jpg,640.0,480.0,,,,,265.0,127.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031598.jpg,640.0,480.0,,,,,261.0,132.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031632.jpg,640.0,480.0,,,,,256.0,137.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031665.jpg,640.0,480.0,,,,,252.0,142.0,75.0,68.0,,,,,,,,
2019-04-06-13-44-20-031699.jpg,640.0,480.0,,,,,248.0,147.0,76.0,69.0,,,,,,,,
2019-04-06-13-44-20-031732.jpg,640.0,480.0,,,,,245.0,153.0,76.0,69.0,,,,,,,,
2019-04-06-13-44-20-031766.jpg,640.0,480.0,,,,,243.0,160.0,86.0,84.0,,,,,,,,
2019-04-06-13-44-20-031799.jpg,640.0,480.0,,,,,239.0,167.0,88.0,86.0,,,,,,,,
2019-04-06-13-44-20-031833.jpg,640.0,480.0,,,,,235.0,170.0,91.0,89.0,,,,,,,,
2019-04-06-13-44-20-031866.jpg,640.0,480.0,,,,,233.0,175.0,91.0,89.0,,,,,,,,
2019-04-06-13-44-20-031900.jpg,640.0,480.0,,,,,230.0,175.0,93.0,91.0,,,,,,,,
2019-04-06-13-44-20-031933.jpg,640.0,480.0,,,,,232.0,179.0,89.0,87.0,,,,,,,,
2019-04-06-13-44-20-031967.jpg,640.0,480.0,,,,,231.0,178.0,89.0,87.0,,,,,,,,
2019-04-06-13-44-20-032000.jpg,640.0,480.0,,,,,231.0,178.0,89.0,87.0,,,,,,,,
2019-04-06-13-44-20-032034.jpg,640.0,480.0,,,,,232.0,179.0,88.0,86.0,,,,,,,,
2019-04-06-13-44-20-032067.jpg,640.0,480.0,,,,,232.0,178.0,88.0,86.0,,,,,,,,
2019-04-06-13-44-20-032101.jpg,640.0,480.0,,,,,233.0,179.0,86.0,84.0,,,,,,,,
2019-04-06-13-44-20-032134.jpg,640.0,480.0,,,,,232.0,179.0,88.0,86.0,,,,,,,,
2019-04-06-13-44-20-032168.jpg,640.0,480.0,,,,,231.0,180.0,88.0,86.0,,,,,,,,
2019-04-06-13-44-20-032201.jpg,640.0,480.0,,,,,231.0,181.0,88.0,86.0,,,,,,,,
2019-04-06-13-44-20-032235.jpg,640.0,480.0,,,,,229.0,182.0,88.0,86.0,,,,,,,,
2019-04-06-13-44-20-032268.jpg,640.0,480.0,,,,,226.0,185.0,88.0,86.0,,,,,,,,
2019-04-06-13-44-20-032302.jpg,640.0,480.0,,,,,224.0,187.0,88.0,86.0,,,,,,,,
2019-04-06-13-44-20-032335.jpg,640.0,480.0,,,,,217.0,188.0,91.0,89.0,,,,,,,,
2019-04-06-13-44-20-032369.jpg,640.0,480.0,,,,,215.0,196.0,89.0,87.0,,,,,,,,
2019-04-06-13-44-20-032403.jpg,640.0,480.0,,,,,209.0,199.0,91.0,89.0,,,,,,,,
2019-04-06-13-44-20-032436.jpg,640.0,480.0,,,,,203.0,204.0,95.0,101.0,,,,,,,,
2019-04-06-13-44-20-032470.jpg,640.0,480.0,,,,,198.0,212.0,93.0,99.0,,,,,,,,
2019-04-06-13-44-20-032503.jpg,640.0,480.0,,,,,187.0,216.0,102.0,105.0,,,,,,,,
2019-04-06-13-44-20-032537.jpg,640.0,480.0,,,,,183.0,226.0,98.0,100.0,,,,,,,,
2019-04-06-13-44-20-032570.jpg,640.0,480.0,,,,,176.0,231.0,103.0,111.0,,,,,,,,
2019-04-06-13-44-20-032604.jpg,640.0,480.0,,,,,173.0,243.0,95.0,102.0,,,,,,,,
2019-04-06-13-44-20-032637.jpg,640.0,480.0,,,,,162.0,243.0,109.0,117.0,,,,,,,,
2019-04-06-13-44-20-032671.jpg,640.0,480.0,,,,,159.0,254.0,102.0,110.0,,,,,,,,
2019-04-06-13-44-20-032704.jpg,640.0,480.0,,,,,148.0,256.0,116.0,123.0,,,,,,,,
2019-04-06-13-44-20-032738.jpg,640.0,480.0,,,,,141.0,266.0,116.0,123.0,,,,,,,,
2019-04-06-13-44-20-032771.jpg,640.0,480.0,,,,,131.0,274.0,118.0,125.0,,,,,,,,
2019-04-06-13-44-20-032805.jpg,640.0,480.0,,,,,118.0,284.0,120.0,127.0,,,,,,,,
2019-04-06-13-44-20-032838.jpg,640.0,480.0,,,,,108.0,296.0,118.0,125.0,,,,,,,,
2019-04-06-13-44-20-032872.jpg,640.0,480.0,,,,,90.0,307.0,134.0,137.0,,,,,,,,
2019-04-06-13-44-20-032905.jpg,640.0,480.0,,,,,74.0,319.0,136.0,139.0,,,,,,,,
2019-04-06-13-44-20-032939.jpg,640.0,480.0,,,,,60.0,332.0,136.0,139.0,,,,,,,,
2019-04-06-13-44-20-032972.jpg,640.0,480.0,,,,,37.0,342.0,147.0,151.0,,,,,,,,
2019-04-06-13-44-20-033006.jpg,640.0,480.0,,,,,18.0,354.0,157.0,160.0,,,,,,,,
2019-04-06-13-44-20-033039.jpg,640.0,480.0,,,,,-2.0,366.0,166.0,170.0,,,,,,,,
2019-04-06-13-44-20-033073.jpg,640.0,480.0,,,,,-28.0,377.0,183.0,188.0,,,,,,,,
2019-04-06-13-44-20-033106.jpg,640.0,480.0,,,,,-42.0,383.0,187.0,191.0,,,,,,,,
2019-04-06-13-44-20-033140.jpg,640.0,480.0,,,,,,,183.0,188.0,,,,,,,,
2019-04-06-13-44-20-033173.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-033207.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-033240.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-033274.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-44-20-033307.jpg,640.0,480.0,556.0,32.0,78.0,49.0,,,,,,,,,,,,
2019-04-06-13-44-20-033341.jpg,640.0,480.0,538.0,31.0,76.0,48.0,,,,,609.0,91.0,29.0,32.0,,,,
2019-04-06-13-44-20-033374.jpg,640.0,480.0,518.0,29.0,78.0,49.0,,,,,589.0,90.0,29.0,32.0,,,,
2019-04-06-13-44-20-033408.jpg,640.0,480.0,498.0,28.0,78.0,49.0,,,,,568.0,88.0,29.0,32.0,,,,
2019-04-06-13-44-20-033441.jpg,640.0,480.0,478.0,28.0,74.0,47.0,,,,,548.0,86.0,29.0,32.0,,,,
2019-04-06-13-44-20-033475.jpg,640.0,480.0,455.0,27.0,74.0,47.0,,,,,526.0,84.0,29.0,32.0,,,,
2019-04-06-13-44-20-033508.jpg,640.0,480.0,433.0,27.0,73.0,46.0,,,,,504.0,82.0,29.0,32.0,,,,
2019-04-06-13-44-20-033542.jpg,640.0,480.0,413.0,29.0,66.0,41.0,,,,,482.0,82.0,29.0,32.0,,,,
2019-04-06-13-44-20-033575.jpg,640.0,480.0,390.0,29.0,66.0,41.0,,,,,461.0,82.0,29.0,32.0,,,,
2019-04-06-13-44-20-033609.jpg,640.0,480.0,369.0,29.0,69.0,43.0,,,,,442.0,82.0,29.0,32.0,,,,
2019-04-06-13-44-20-033642.jpg,640.0,480.0,349.0,29.0,72.0,45.0,,,,,424.0,82.0,29.0,32.0,,,,
2019-04-06-13-44-20-033676.jpg,640.0,480.0,334.0,30.0,73.0,46.0,,,,,409.0,84.0,29.0,32.0,,,,
2019-04-06-13-44-20-033709.jpg,640.0,480.0,324.0,32.0,70.0,44.0,,,,,401.0,87.0,29.0,32.0,,,,
2019-04-06-13-44-20-033743.jpg,640.0,480.0,316.0,33.0,73.0,46.0,,,,,395.0,88.0,29.0,32.0,,,,
2019-04-06-13-44-20-033776.jpg,640.0,480.0,312.0,35.0,73.0,46.0,,,,,391.0,91.0,29.0,32.0,,,,
2019-04-06-13-44-20-033810.jpg,640.0,480.0,306.0,36.0,76.0,48.0,,,,,388.0,92.0,29.0,32.0,,,,
2019-04-06-13-44-20-033843.jpg,640.0,480.0,303.0,38.0,76.0,48.0,,,,,384.0,95.0,29.0,32.0,,,,
2019-04-06-13-44-20-033877.jpg,640.0,480.0,300.0,39.0,77.0,48.0,,,,,383.0,96.0,29.0,32.0,,,,
2019-04-06-13-44-20-033910.jpg,640.0,480.0,297.0,41.0,79.0,49.0,,,,,382.0,99.0,29.0,32.0,,,,
2019-04-06-13-44-20-033944.jpg,640.0,480.0,295.0,42.0,77.0,48.0,,,,,379.0,101.0,29.0,32.0,,,,
2019-04-06-13-44-20-033977.jpg,640.0,480.0,291.0,44.0,79.0,49.0,,,,,377.0,104.0,29.0,32.0,,,,
2019-04-06-13-44-20-034011.jpg,640.0,480.0,289.0,46.0,79.0,49.0,,,,,375.0,107.0,29.0,32.0,,,,
2019-04-06-13-44-20-034044.jpg,640.0,480.0,285.0,47.0,81.0,50.0,,,,,372.0,108.0,29.0,32.0,,,,
2019-04-06-13-44-20-034078.jpg,640.0,480.0,281.0,50.0,82.0,51.0,,,,,369.0,111.0,29.0,32.0,,,,
2019-04-06-13-44-20-034111.jpg,640.0,480.0,278.0,52.0,81.0,50.0,,,,,367.0,114.0,29.0,32.0,,,,
2019-04-06-13-44-20-034145.jpg,640.0,480.0,275.0,53.0,79.0,49.0,,,,,365.0,117.0,28.0,31.0,,,,
2019-04-06-13-44-20-034178.jpg,640.0,480.0,273.0,55.0,81.0,50.0,,,,,364.0,119.0,28.0,31.0,,,,
2019-04-06-13-44-20-034212.jpg,640.0,480.0,268.0,56.0,82.0,51.0,,,,,361.0,121.0,28.0,31.0,,,,
2019-04-06-13-44-20-034245.jpg,640.0,480.0,266.0,58.0,84.0,53.0,,,,,359.0,123.0,29.0,32.0,,,,
2019-04-06-13-44-20-034279.jpg,640.0,480.0,262.0,60.0,86.0,54.0,,,,,356.0,126.0,29.0,32.0,,,,
2019-04-06-13-44-20-034313.jpg,640.0,480.0,259.0,61.0,86.0,54.0,,,,,355.0,127.0,29.0,32.0,,,,
2019-04-06-13-44-20-034346.jpg,640.0,480.0,257.0,64.0,82.0,51.0,,,,,352.0,130.0,29.0,32.0,,,,
2019-04-06-13-44-20-034380.jpg,640.0,480.0,254.0,64.0,86.0,54.0,,,,,350.0,133.0,29.0,32.0,,,,
2019-04-06-13-44-20-034413.jpg,640.0,480.0,251.0,66.0,87.0,55.0,,,,,349.0,135.0,29.0,32.0,,,,
2019-04-06-13-44-20-034447.jpg,640.0,480.0,248.0,69.0,86.0,54.0,,,,,346.0,137.0,29.0,32.0,,,,
2019-04-06-13-44-20-034480.jpg,640.0,480.0,245.0,69.0,84.0,53.0,,,,,344.0,139.0,29.0,32.0,,,,
2019-04-06-13-44-20-034514.jpg,640.0,480.0,243.0,72.0,86.0,54.0,,,,,342.0,142.0,29.0,32.0,,,,
2019-04-06-13-44-20-034547.jpg,640.0,480.0,238.0,72.0,89.0,56.0,,,,,340.0,144.0,29.0,32.0,,,,
2019-04-06-13-44-20-034581.jpg,640.0,480.0,235.0,74.0,89.0,56.0,,,,,337.0,147.0,29.0,32.0,,,,
2019-04-06-13-44-20-034614.jpg,640.0,480.0,234.0,83.0,87.0,49.0,,,,,336.0,149.0,29.0,32.0,,,,
2019-04-06-13-44-20-034648.jpg,640.0,480.0,231.0,84.0,87.0,49.0,,,,,334.0,151.0,29.0,32.0,,,,
2019-04-06-13-44-20-034681.jpg,640.0,480.0,228.0,86.0,88.0,49.0,,,,,332.0,154.0,29.0,32.0,,,,
2019-04-06-13-44-20-034715.jpg,640.0,480.0,223.0,87.0,92.0,51.0,,,,,330.0,157.0,29.0,32.0,,,,
2019-04-06-13-44-20-034748.jpg,640.0,480.0,222.0,90.0,90.0,50.0,,,,,328.0,159.0,29.0,32.0,,,,
2019-04-06-13-44-20-034782.jpg,640.0,480.0,220.0,92.0,90.0,50.0,,,,,326.0,162.0,29.0,32.0,,,,
2019-04-06-13-44-20-034815.jpg,640.0,480.0,217.0,94.0,90.0,50.0,,,,,325.0,165.0,28.0,31.0,,,,
2019-04-06-13-44-20-034849.jpg,640.0,480.0,214.0,95.0,94.0,53.0,,,,,323.0,167.0,29.0,32.0,,,,
2019-04-06-13-44-20-034882.jpg,640.0,480.0,212.0,99.0,94.0,53.0,,,,,321.0,171.0,29.0,32.0,,,,
2019-04-06-13-44-20-034916.jpg,640.0,480.0,209.0,101.0,96.0,54.0,,,,,320.0,173.0,29.0,32.0,,,,
2019-04-06-13-44-20-034949.jpg,640.0,480.0,205.0,102.0,99.0,56.0,,,,,318.0,176.0,29.0,32.0,,,,
2019-04-06-13-44-20-034983.jpg,640.0,480.0,202.0,105.0,99.0,56.0,,,,,316.0,180.0,29.0,32.0,,,,
2019-04-06-13-44-20-035016.jpg,640.0,480.0,199.0,108.0,101.0,57.0,,,,,314.0,182.0,29.0,32.0,,,,
2019-04-06-13-44-20-035050.jpg,640.0,480.0,197.0,109.0,101.0,57.0,,,,,313.0,186.0,29.0,32.0,,,,
2019-04-06-13-44-20-035083.jpg,640.0,480.0,194.0,112.0,103.0,58.0,,,,,311.0,188.0,29.0,32.0,,,,
2019-04-06-13-44-20-035117.jpg,640.0,480.0,191.0,114.0,103.0,58.0,,,,,310.0,191.0,29.0,32.0,,,,
2019-04-06-13-44-20-035150.jpg,640.0,480.0,189.0,116.0,103.0,58.0,,,,,307.0,193.0,29.0,32.0,,,,
2019-04-06-13-44-20-035184.jpg,640.0,480.0,185.0,117.0,106.0,59.0,,,,,306.0,196.0,29.0,32.0,,,,
2019-04-06-13-44-20-035217.jpg,640.0,480.0,182.0,119.0,106.0,59.0,,,,,304.0,199.0,29.0,32.0,,,,
2019-04-06-13-44-20-035251.jpg,640.0,480.0,179.0,122.0,106.0,59.0,,,,,302.0,202.0,28.0,31.0,,,,
2019-04-06-13-44-20-035284.jpg,640.0,480.0,175.0,123.0,108.0,60.0,,,,,300.0,205.0,29.0,32.0,,,,
2019-04-06-13-44-20-035318.jpg,640.0,480.0,172.0,125.0,108.0,60.0,,,,,298.0,208.0,29.0,32.0,,,,
2019-04-06-13-44-20-035351.jpg,640.0,480.0,168.0,127.0,108.0,60.0,,,,,295.0,211.0,29.0,32.0,,,,
2019-04-06-13-44-20-035385.jpg,640.0,480.0,164.0,131.0,108.0,60.0,,,,,293.0,215.0,29.0,32.0,,,,
2019-04-06-13-44-20-035418.jpg,640.0,480.0,160.0,134.0,108.0,60.0,,,,,289.0,218.0,29.0,32.0,,,,
2019-04-06-13-44-20-035452.jpg,640.0,480.0,155.0,137.0,110.0,62.0,,,,,287.0,222.0,28.0,31.0,,,,
2019-04-06-13-44-20-035485.jpg,640.0,480.0,150.0,139.0,110.0,62.0,,,,,283.0,225.0,29.0,32.0,,,,
2019-04-06-13-44-20-035519.jpg,640.0,480.0,145.0,141.0,112.0,63.0,,,,,280.0,228.0,29.0,32.0,,,,
2019-04-06-13-44-20-035552.jpg,640.0,480.0,139.0,145.0,114.0,64.0,,,,,277.0,232.0,29.0,32.0,,,,
2019-04-06-13-44-20-035586.jpg,640.0,480.0,133.0,147.0,117.0,65.0,,,,,273.0,236.0,28.0,31.0,,,,
2019-04-06-13-44-20-035619.jpg,640.0,480.0,128.0,151.0,117.0,65.0,,,,,270.0,240.0,28.0,31.0,,,,
2019-04-06-13-44-20-035653.jpg,640.0,480.0,122.0,154.0,117.0,65.0,,,,,265.0,245.0,29.0,32.0,,,,
2019-04-06-13-44-20-035686.jpg,640.0,480.0,116.0,159.0,119.0,67.0,,,,,261.0,250.0,29.0,32.0,,,,
2019-04-06-13-44-20-035720.jpg,640.0,480.0,109.0,163.0,121.0,68.0,,,,,257.0,256.0,29.0,32.0,,,,
2019-04-06-13-44-20-035753.jpg,640.0,480.0,102.0,168.0,124.0,69.0,,,,,253.0,263.0,29.0,32.0,,,,
2019-04-06-13-44-20-035787.jpg,640.0,480.0,94.0,174.0,126.0,71.0,,,,,249.0,270.0,28.0,31.0,,,,
2019-04-06-13-44-20-035820.jpg,640.0,480.0,87.0,180.0,126.0,71.0,,,,,245.0,279.0,27.0,30.0,,,,
2019-04-06-13-44-20-035854.jpg,640.0,480.0,80.0,185.0,129.0,72.0,,,,,242.0,286.0,27.0,30.0,,,,
