file,w,h,lazul_x,lazul_y,lazul_w,lazul_h,lverde_x,lverde_y,lverde_w,lverde_h,vazam_x,vazam_y,vazam_w,vazam_h,vamve_x,vamve_y,vamve_w,vamve_h
2019-04-06-13-35-48-029889.jpg,640.0,480.0,170.0,60.0,80.0,46.0,556.0,157.0,114.0,86.0,189.0,137.0,28.0,26.0,451.0,195.0,35.0,41.0
2019-04-06-13-35-48-029923.jpg,640.0,480.0,169.0,56.0,80.0,46.0,546.0,147.0,119.0,90.0,190.0,134.0,28.0,26.0,446.0,189.0,35.0,41.0
2019-04-06-13-35-48-029956.jpg,640.0,480.0,167.0,53.0,80.0,46.0,539.0,140.0,119.0,90.0,188.0,130.0,28.0,26.0,442.0,183.0,35.0,41.0
2019-04-06-13-35-48-029990.jpg,640.0,480.0,165.0,52.0,80.0,46.0,533.0,133.0,107.0,89.0,186.0,125.0,28.0,26.0,438.0,177.0,35.0,41.0
2019-04-06-13-35-48-030023.jpg,640.0,480.0,162.0,48.0,80.0,46.0,526.0,130.0,100.0,83.0,185.0,123.0,28.0,26.0,432.0,171.0,35.0,41.0
2019-04-06-13-35-48-030057.jpg,640.0,480.0,162.0,48.0,77.0,44.0,517.0,130.0,107.0,75.0,183.0,119.0,28.0,26.0,427.0,165.0,35.0,41.0
2019-04-06-13-35-48-030090.jpg,640.0,480.0,159.0,46.0,75.0,43.0,510.0,124.0,104.0,73.0,180.0,114.0,28.0,26.0,421.0,158.0,35.0,41.0
2019-04-06-13-35-48-030124.jpg,640.0,480.0,155.0,42.0,77.0,44.0,500.0,118.0,107.0,75.0,178.0,112.0,28.0,26.0,414.0,153.0,35.0,41.0
2019-04-06-13-35-48-030157.jpg,640.0,480.0,153.0,39.0,77.0,44.0,496.0,113.0,102.0,72.0,176.0,108.0,28.0,26.0,410.0,147.0,35.0,41.0
2019-04-06-13-35-48-030191.jpg,640.0,480.0,151.0,38.0,78.0,45.0,489.0,108.0,104.0,73.0,175.0,104.0,28.0,26.0,406.0,142.0,35.0,41.0
2019-04-06-13-35-48-030224.jpg,640.0,480.0,148.0,35.0,78.0,45.0,486.0,104.0,100.0,70.0,173.0,100.0,28.0,26.0,402.0,135.0,35.0,41.0
2019-04-06-13-35-48-030258.jpg,640.0,480.0,147.0,33.0,75.0,43.0,479.0,99.0,100.0,70.0,172.0,96.0,28.0,26.0,398.0,130.0,35.0,41.0
2019-04-06-13-35-48-030291.jpg,640.0,480.0,144.0,30.0,77.0,44.0,472.0,93.0,100.0,70.0,171.0,92.0,28.0,26.0,393.0,125.0,35.0,41.0
2019-04-06-13-35-48-030325.jpg,640.0,480.0,141.0,29.0,77.0,44.0,475.0,87.0,91.0,64.0,168.0,89.0,28.0,26.0,388.0,121.0,35.0,41.0
2019-04-06-13-35-48-030358.jpg,640.0,480.0,139.0,27.0,75.0,43.0,469.0,83.0,89.0,62.0,167.0,86.0,28.0,26.0,383.0,115.0,35.0,41.0
2019-04-06-13-35-48-030392.jpg,640.0,480.0,137.0,26.0,74.0,42.0,464.0,80.0,85.0,60.0,164.0,85.0,28.0,26.0,378.0,112.0,35.0,41.0
2019-04-06-13-35-48-030425.jpg,640.0,480.0,133.0,24.0,74.0,42.0,458.0,76.0,85.0,60.0,162.0,80.0,28.0,26.0,374.0,107.0,35.0,41.0
2019-04-06-13-35-48-030459.jpg,640.0,480.0,134.0,24.0,71.0,41.0,454.0,73.0,85.0,60.0,162.0,78.0,28.0,26.0,371.0,104.0,35.0,41.0
2019-04-06-13-35-48-030492.jpg,640.0,480.0,135.0,23.0,69.0,40.0,451.0,69.0,85.0,60.0,164.0,74.0,28.0,26.0,370.0,99.0,35.0,41.0
2019-04-06-13-35-48-030526.jpg,640.0,480.0,137.0,22.0,67.0,38.0,450.0,66.0,85.0,60.0,163.0,71.0,28.0,26.0,369.0,96.0,35.0,41.0
2019-04-06-13-35-48-030560.jpg,640.0,480.0,140.0,20.0,65.0,38.0,446.0,62.0,89.0,62.0,167.0,68.0,28.0,26.0,369.0,93.0,35.0,41.0
2019-04-06-13-35-48-030593.jpg,640.0,480.0,142.0,15.0,67.0,38.0,448.0,61.0,87.0,61.0,170.0,69.0,28.0,26.0,370.0,92.0,35.0,41.0
2019-04-06-13-35-48-030627.jpg,640.0,480.0,148.0,13.0,65.0,38.0,450.0,64.0,81.0,55.0,174.0,65.0,28.0,26.0,375.0,88.0,35.0,41.0
2019-04-06-13-35-48-030660.jpg,640.0,480.0,154.0,11.0,67.0,38.0,453.0,62.0,82.0,56.0,180.0,62.0,28.0,26.0,379.0,86.0,35.0,41.0
2019-04-06-13-35-48-030694.jpg,640.0,480.0,162.0,9.0,67.0,38.0,460.0,60.0,81.0,55.0,188.0,60.0,28.0,26.0,385.0,84.0,35.0,41.0
2019-04-06-13-35-48-030727.jpg,640.0,480.0,171.0,6.0,65.0,38.0,466.0,59.0,81.0,55.0,195.0,57.0,28.0,26.0,391.0,81.0,35.0,41.0
2019-04-06-13-35-48-030761.jpg,640.0,480.0,180.0,5.0,64.0,37.0,474.0,59.0,79.0,53.0,204.0,54.0,28.0,26.0,398.0,80.0,35.0,41.0
2019-04-06-13-35-48-030794.jpg,640.0,480.0,189.0,3.0,64.0,37.0,480.0,57.0,79.0,53.0,212.0,51.0,28.0,26.0,405.0,78.0,35.0,41.0
2019-04-06-13-35-48-030828.jpg,640.0,480.0,197.0,1.0,64.0,37.0,486.0,56.0,80.0,54.0,221.0,49.0,28.0,26.0,411.0,77.0,35.0,41.0
2019-04-06-13-35-48-030861.jpg,640.0,480.0,207.0,0.0,63.0,36.0,492.0,54.0,82.0,56.0,230.0,47.0,28.0,26.0,419.0,74.0,35.0,41.0
2019-04-06-13-35-48-030895.jpg,640.0,480.0,217.0,0.0,62.0,35.0,501.0,54.0,80.0,54.0,239.0,44.0,28.0,26.0,426.0,73.0,35.0,41.0
2019-04-06-13-35-48-030928.jpg,640.0,480.0,231.0,0.0,58.0,31.0,508.0,54.0,84.0,57.0,249.0,43.0,28.0,26.0,435.0,73.0,35.0,41.0
2019-04-06-13-35-48-030962.jpg,640.0,480.0,242.0,-1.0,56.0,30.0,520.0,54.0,82.0,56.0,259.0,40.0,28.0,26.0,444.0,70.0,35.0,41.0
2019-04-06-13-35-48-030995.jpg,640.0,480.0,253.0,-2.0,56.0,30.0,529.0,54.0,80.0,54.0,269.0,38.0,28.0,26.0,452.0,70.0,35.0,41.0
2019-04-06-13-35-48-031029.jpg,640.0,480.0,264.0,-2.0,58.0,31.0,539.0,54.0,80.0,54.0,280.0,37.0,28.0,26.0,461.0,70.0,35.0,41.0
2019-04-06-13-35-48-031062.jpg,640.0,480.0,274.0,-3.0,60.0,32.0,550.0,55.0,80.0,54.0,291.0,35.0,28.0,26.0,473.0,69.0,35.0,41.0
2019-04-06-13-35-48-031096.jpg,640.0,480.0,289.0,-3.0,56.0,30.0,562.0,55.0,82.0,56.0,305.0,34.0,28.0,26.0,485.0,69.0,35.0,41.0
2019-04-06-13-35-48-031129.jpg,640.0,480.0,305.0,-4.0,53.0,28.0,580.0,57.0,79.0,53.0,319.0,32.0,28.0,26.0,499.0,69.0,35.0,41.0
2019-04-06-13-35-48-031163.jpg,640.0,480.0,322.0,-4.0,54.0,29.0,594.0,57.0,80.0,54.0,335.0,30.0,28.0,26.0,514.0,70.0,35.0,41.0
2019-04-06-13-35-48-031196.jpg,640.0,480.0,336.0,-5.0,55.0,29.0,,,80.0,54.0,349.0,29.0,28.0,26.0,529.0,70.0,35.0,41.0
2019-04-06-13-35-48-031230.jpg,640.0,480.0,351.0,-5.0,54.0,29.0,,,,,363.0,29.0,28.0,26.0,543.0,71.0,35.0,41.0
2019-04-06-13-35-48-031263.jpg,640.0,480.0,365.0,-5.0,54.0,29.0,,,,,377.0,28.0,28.0,26.0,557.0,73.0,35.0,41.0
2019-04-06-13-35-48-031297.jpg,640.0,480.0,379.0,-5.0,55.0,29.0,,,,,390.0,28.0,28.0,26.0,572.0,74.0,35.0,41.0
2019-04-06-13-35-48-031330.jpg,640.0,480.0,394.0,-6.0,55.0,29.0,,,,,405.0,28.0,28.0,26.0,586.0,75.0,35.0,41.0
2019-04-06-13-35-48-031364.jpg,640.0,480.0,409.0,-5.0,55.0,29.0,,,,,419.0,28.0,28.0,26.0,600.0,77.0,35.0,41.0
2019-04-06-13-35-48-031397.jpg,640.0,480.0,422.0,-6.0,56.0,30.0,,,,,432.0,27.0,28.0,26.0,614.0,78.0,35.0,41.0
2019-04-06-13-35-48-031431.jpg,640.0,480.0,436.0,-5.0,55.0,29.0,,,,,446.0,27.0,28.0,26.0,621.0,79.0,35.0,41.0
2019-04-06-13-35-48-031464.jpg,640.0,480.0,452.0,-4.0,54.0,29.0,,,,,460.0,28.0,28.0,26.0,,,35.0,41.0
2019-04-06-13-35-48-031498.jpg,640.0,480.0,466.0,-4.0,55.0,29.0,,,,,475.0,29.0,28.0,26.0,,,,
2019-04-06-13-35-48-031531.jpg,640.0,480.0,481.0,-3.0,54.0,29.0,,,,,489.0,29.0,28.0,26.0,,,,
2019-04-06-13-35-48-031565.jpg,640.0,480.0,495.0,-3.0,55.0,29.0,,,,,503.0,29.0,28.0,26.0,,,,
2019-04-06-13-35-48-031598.jpg,640.0,480.0,509.0,-2.0,56.0,30.0,,,,,516.0,30.0,28.0,26.0,,,,
2019-04-06-13-35-48-031632.jpg,640.0,480.0,522.0,-2.0,59.0,31.0,,,,,530.0,31.0,28.0,26.0,,,,
2019-04-06-13-35-48-031665.jpg,640.0,480.0,537.0,-2.0,59.0,31.0,,,,,545.0,32.0,28.0,26.0,,,,
2019-04-06-13-35-48-031699.jpg,640.0,480.0,553.0,-1.0,60.0,32.0,,,,,560.0,33.0,28.0,26.0,,,,
2019-04-06-13-35-48-031732.jpg,640.0,480.0,568.0,-1.0,61.0,32.0,,,,,575.0,35.0,28.0,26.0,,,,
2019-04-06-13-35-48-031766.jpg,640.0,480.0,581.0,0.0,61.0,32.0,,,,,588.0,36.0,28.0,26.0,,,,
2019-04-06-13-35-48-031799.jpg,640.0,480.0,589.0,0.0,61.0,32.0,,,,,596.0,38.0,28.0,26.0,,,,
2019-04-06-13-35-48-031833.jpg,640.0,480.0,590.0,0.0,61.0,32.0,,,,,597.0,35.0,28.0,26.0,,,,
2019-04-06-13-35-48-031866.jpg,640.0,480.0,590.0,0.0,61.0,32.0,,,,,597.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-031900.jpg,640.0,480.0,589.0,0.0,61.0,32.0,,,,,597.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-031933.jpg,640.0,480.0,590.0,0.0,61.0,32.0,,,,,597.0,36.0,28.0,26.0,,,,
2019-04-06-13-35-48-031967.jpg,640.0,480.0,590.0,0.0,61.0,32.0,,,,,598.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-032000.jpg,640.0,480.0,590.0,0.0,61.0,32.0,,,,,597.0,36.0,28.0,26.0,,,,
2019-04-06-13-35-48-032034.jpg,640.0,480.0,590.0,0.0,61.0,32.0,,,,,597.0,36.0,28.0,26.0,,,,
2019-04-06-13-35-48-032067.jpg,640.0,480.0,591.0,0.0,61.0,32.0,,,,,597.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-032101.jpg,640.0,480.0,590.0,0.0,61.0,32.0,,,,,599.0,36.0,28.0,26.0,,,,
2019-04-06-13-35-48-032134.jpg,640.0,480.0,591.0,0.0,61.0,32.0,,,,,597.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-032168.jpg,640.0,480.0,590.0,0.0,61.0,32.0,,,,,598.0,36.0,28.0,26.0,,,,
2019-04-06-13-35-48-032201.jpg,640.0,480.0,591.0,0.0,61.0,32.0,,,,,599.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-032235.jpg,640.0,480.0,591.0,0.0,61.0,32.0,,,,,599.0,36.0,28.0,26.0,,,,
2019-04-06-13-35-48-032268.jpg,640.0,480.0,591.0,0.0,61.0,32.0,,,,,598.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-032302.jpg,640.0,480.0,591.0,0.0,61.0,32.0,,,,,598.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-032335.jpg,640.0,480.0,591.0,0.0,61.0,32.0,,,,,599.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-032369.jpg,640.0,480.0,591.0,0.0,61.0,32.0,,,,,600.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-032402.jpg,640.0,480.0,592.0,0.0,61.0,32.0,,,,,600.0,36.0,28.0,26.0,,,,
2019-04-06-13-35-48-032436.jpg,640.0,480.0,594.0,0.0,61.0,32.0,,,,,602.0,36.0,28.0,26.0,,,,
2019-04-06-13-35-48-032470.jpg,640.0,480.0,595.0,0.0,61.0,32.0,,,,,603.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-032503.jpg,640.0,480.0,599.0,1.0,60.0,32.0,,,,,607.0,37.0,28.0,26.0,,,,
2019-04-06-13-35-48-032537.jpg,640.0,480.0,605.0,2.0,60.0,32.0,,,,,613.0,39.0,28.0,26.0,,,,
2019-04-06-13-35-48-032570.jpg,640.0,480.0,,,59.0,31.0,,,,,622.0,40.0,28.0,26.0,,,,
2019-04-06-13-35-48-032604.jpg,640.0,480.0,,,58.0,33.0,,,,,,,27.0,25.0,,,,
2019-04-06-13-35-48-032637.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-032671.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-032704.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-032738.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-032771.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-032805.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-032838.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-032872.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-032905.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-032939.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-032972.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033006.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033039.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033073.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033106.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033140.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033173.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033207.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033240.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033274.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033307.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033341.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033374.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033408.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033441.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033475.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033508.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033542.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033575.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033609.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033642.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033676.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033709.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033743.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033776.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033810.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033843.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033877.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033910.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033944.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-033977.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034011.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034044.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034078.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034111.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034145.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034178.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034212.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034245.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034279.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034312.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034346.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034380.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034413.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034447.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034480.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034514.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034547.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034581.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034614.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034648.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034681.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034715.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034748.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034782.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034815.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034849.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034882.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034916.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034949.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-034983.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035016.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035050.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035083.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035117.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035150.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035184.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035217.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035251.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035284.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035318.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035351.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035385.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035418.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035452.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035485.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035519.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035552.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035586.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035619.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035653.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035686.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035720.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035753.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035787.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035820.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035854.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035887.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035921.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035954.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-035988.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036021.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036055.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036088.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036122.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036155.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036189.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036222.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036256.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036290.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036323.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036357.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036390.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036424.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036457.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036491.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036524.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036558.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036591.jpg,640.0,480.0,,,,,,,,,,,,,,,,
2019-04-06-13-35-48-036625.jpg,640.0,480.0,614.0,42.0,26.0,37.0,,,,,,,,,,,,
2019-04-06-13-35-48-036658.jpg,640.0,480.0,609.0,39.0,31.0,42.0,,,,,,,,,,,,
2019-04-06-13-35-48-036692.jpg,640.0,480.0,599.0,40.0,41.0,50.0,,,,,,,,,,,,
2019-04-06-13-35-48-036725.jpg,640.0,480.0,595.0,41.0,44.0,39.0,,,,,,,,,,,,
2019-04-06-13-35-48-036759.jpg,640.0,480.0,593.0,40.0,45.0,40.0,,,,,,,,,,,,
2019-04-06-13-35-48-036792.jpg,640.0,480.0,589.0,39.0,50.0,43.0,,,,,,,,,,,,
2019-04-06-13-35-48-036826.jpg,640.0,480.0,585.0,38.0,51.0,44.0,,,,,,,,,,,,
2019-04-06-13-35-48-036859.jpg,640.0,480.0,578.0,36.0,61.0,47.0,,,,,,,,,,,,
2019-04-06-13-35-48-036893.jpg,640.0,480.0,569.0,36.0,70.0,47.0,,,,,,,,,,,,
2019-04-06-13-35-48-036926.jpg,640.0,480.0,554.0,36.0,75.0,43.0,,,,,615.0,104.0,26.0,35.0,,,,
2019-04-06-13-35-48-036960.jpg,640.0,480.0,536.0,35.0,73.0,42.0,,,,,594.0,102.0,26.0,35.0,,,,
2019-04-06-13-35-48-036993.jpg,640.0,480.0,511.0,34.0,73.0,42.0,,,,,570.0,99.0,26.0,35.0,,,,
2019-04-06-13-35-48-037027.jpg,640.0,480.0,484.0,32.0,72.0,41.0,,,,,544.0,97.0,25.0,34.0,,,,
2019-04-06-13-35-48-037060.jpg,640.0,480.0,457.0,33.0,72.0,41.0,,,,,518.0,95.0,26.0,35.0,,,,
2019-04-06-13-35-48-037094.jpg,640.0,480.0,428.0,30.0,69.0,39.0,,,,,489.0,92.0,26.0,35.0,,,,
2019-04-06-13-35-48-037127.jpg,640.0,480.0,400.0,30.0,67.0,38.0,,,,,465.0,91.0,26.0,35.0,,,,
2019-04-06-13-35-48-037161.jpg,640.0,480.0,373.0,31.0,65.0,37.0,,,,,434.0,93.0,26.0,35.0,,,,
2019-04-06-13-35-48-037194.jpg,640.0,480.0,341.0,36.0,71.0,38.0,,,,,409.0,94.0,26.0,35.0,,,,
2019-04-06-13-35-48-037228.jpg,640.0,480.0,321.0,36.0,71.0,38.0,,,,,391.0,94.0,26.0,35.0,,,,
2019-04-06-13-35-48-037261.jpg,640.0,480.0,307.0,38.0,76.0,41.0,,,,,381.0,97.0,26.0,35.0,,,21.0,34.0
2019-04-06-13-35-48-037295.jpg,640.0,480.0,297.0,40.0,83.0,45.0,,,,,376.0,100.0,26.0,35.0,626.0,111.0,21.0,34.0
2019-04-06-13-35-48-037328.jpg,640.0,480.0,302.0,43.0,68.0,38.0,,,,,370.0,101.0,26.0,35.0,624.0,116.0,21.0,34.0
2019-04-06-13-35-48-037362.jpg,640.0,480.0,297.0,46.0,68.0,38.0,,,,,366.0,104.0,26.0,35.0,620.0,118.0,21.0,34.0
2019-04-06-13-35-48-037395.jpg,640.0,480.0,294.0,46.0,68.0,38.0,,,,,364.0,106.0,26.0,35.0,619.0,118.0,21.0,34.0
2019-04-06-13-35-48-037429.jpg,640.0,480.0,289.0,48.0,69.0,38.0,,,,,359.0,107.0,26.0,35.0,612.0,115.0,28.0,37.0
2019-04-06-13-35-48-037462.jpg,640.0,480.0,285.0,50.0,69.0,38.0,,,,,356.0,110.0,26.0,35.0,610.0,117.0,28.0,37.0
2019-04-06-13-35-48-037496.jpg,640.0,480.0,280.0,51.0,70.0,39.0,,,,,353.0,111.0,26.0,35.0,607.0,117.0,28.0,37.0
2019-04-06-13-35-48-037529.jpg,640.0,480.0,277.0,53.0,70.0,39.0,,,,,350.0,113.0,26.0,35.0,605.0,120.0,27.0,36.0
2019-04-06-13-35-48-037563.jpg,640.0,480.0,272.0,53.0,72.0,40.0,,,,,347.0,116.0,26.0,35.0,601.0,120.0,27.0,36.0
